github.com/charmbracelet/bubbletea v1.3.5
github.com/charmbracelet/huh v0.6.0
github.com/charmbracelet/lipgloss v1.1.0
github.com/common-nighthawk/go-figure v0.0.0-20210622060536-734e95fb86be
github.com/donderom/bubblon v1.2.1
github.com/fatih/color v1.18.0
github.com/google/uuid v1.6.0
github.com/onsi/ginkgo/v2 v2.27.2
github.com/onsi/gomega v1.38.2
github.com/pterm/pterm v0.12.82
github.com/schollz/progressbar/v3 v3.18.0
github.com/spf13/afero v1.15.0
github.com/spf13/cobra v1.10.1
github.com/stretchr/testify v1.11.1
github.com/wisp-trading/connectors v0.1.1
github.com/wisp-trading/sdk v0.1.0
go.uber.org/fx v1.24.0
gopkg.in/yaml.v3 v3.0.1
