cel.dev/expr	v0.25.1
cloud.google.com/go	v0.121.6
cloud.google.com/go/auth	v0.17.0
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.5.3
cloud.google.com/go/monitoring	v1.24.3
cloud.google.com/go/storage	v1.56.0
github.com/aws/aws-sdk-go	v1.55.8
github.com/aws/aws-sdk-go-v2	v1.41.5
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.7.8
github.com/aws/aws-sdk-go-v2/config	v1.28.10
github.com/aws/aws-sdk-go-v2/credentials	v1.17.51
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.16.23
github.com/aws/aws-sdk-go-v2/feature/s3/manager	v1.17.48
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.21
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.21
github.com/aws/aws-sdk-go-v2/internal/ini	v1.8.1
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.4.22
github.com/aws/aws-sdk-go-v2/service/autoscaling	v1.51.4
github.com/aws/aws-sdk-go-v2/service/ebs	v1.27.10
github.com/aws/aws-sdk-go-v2/service/ec2	v1.258.1
github.com/aws/aws-sdk-go-v2/service/iam	v1.38.4
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.7
github.com/aws/aws-sdk-go-v2/service/internal/checksum	v1.9.13
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.13.21
github.com/aws/aws-sdk-go-v2/service/internal/s3shared	v1.19.21
github.com/aws/aws-sdk-go-v2/service/route53	v1.47.1
github.com/aws/aws-sdk-go-v2/service/s3	v1.99.0
github.com/aws/aws-sdk-go-v2/service/scheduler	v1.16.2
github.com/aws/aws-sdk-go-v2/service/sso	v1.24.9
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.28.8
github.com/aws/aws-sdk-go-v2/service/sts	v1.33.6
github.com/aws/smithy-go	v1.24.3
github.com/azure/azure-pipeline-go	v0.2.3
github.com/azure/azure-sdk-for-go	v68.0.0%2Bincompatible
github.com/azure/azure-sdk-for-go/sdk/azcore	v1.19.1
github.com/azure/azure-sdk-for-go/sdk/azidentity	v1.13.0
github.com/azure/azure-sdk-for-go/sdk/internal	v1.11.2
github.com/azure/azure-sdk-for-go/sdk/resourcemanager/compute/armcompute/v7	v7.1.0
github.com/azure/azure-storage-blob-go	v0.15.0
