cel.dev/expr	v0.25.1
cloud.google.com/go/auth	v0.16.4
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/cloudsqlconn	v1.18.0
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.5.2
cloud.google.com/go/secretmanager	v1.15.0
github.com/ClickHouse/ch-go	v0.67.0
github.com/ClickHouse/clickhouse-go/v2	v2.40.1
github.com/DataDog/zstd	v1.4.5
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.31.0
github.com/HdrHistogram/hdrhistogram-go	v1.1.2
github.com/aclements/go-moremath	v0.0.0-20210112150236-f10218a38794
github.com/aead/siphash	v1.0.1
github.com/alecthomas/assert/v2	v2.11.0
github.com/alecthomas/chroma/v2	v2.26.1
github.com/alecthomas/kingpin/v2	v2.4.0
github.com/alecthomas/repr	v0.5.2
github.com/alecthomas/units	v0.0.0-20211218093645-b94a6e3cc137
github.com/alicebob/miniredis/v2	v2.35.0
github.com/andybalholm/brotli	v1.2.0
github.com/antihax/optional	v1.0.0
github.com/bendory/conway-hebrew-calendar	v0.0.0-20210829020739-dcc34210ce9b
github.com/beorn7/perks	v1.0.1
github.com/bits-and-blooms/bitset	v1.24.4
github.com/bmatsuo/lmdb-go	v1.8.0
github.com/btcsuite/btcd	v0.24.2
github.com/btcsuite/btcd/btcec/v2	v2.5.0
github.com/btcsuite/btcd/btcutil	v1.2.0
github.com/btcsuite/btcd/chaincfg/chainhash	v1.1.0
github.com/btcsuite/btcd/chainhash/v2	v2.0.0
github.com/btcsuite/btclog	v0.0.0-20170628155309-84c8d2346e9f
github.com/cenkalti/backoff/v4	v4.3.0
github.com/cenkalti/backoff/v5	v5.0.3
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/cockroachdb/apd/v3	v3.2.3
github.com/cockroachdb/datadriven	v1.0.3-0.20230413201302-be42291fc80f
github.com/cockroachdb/errors	v1.11.3
github.com/cockroachdb/fifo	v0.0.0-20240606204812-0bbfbd93a7ce
github.com/cockroachdb/logtags	v0.0.0-20230118201751-21c54148d20b
github.com/cockroachdb/pebble	v1.1.5
github.com/cockroachdb/redact	v1.1.5
github.com/cockroachdb/tokenbucket	v0.0.0-20230807174530-cc333fc44b06
github.com/consensys/bavard	v0.2.2-0.20260118153501-cba9f5475432
github.com/consensys/gnark-crypto	v0.20.1
github.com/cosmos/gogoproto	v1.7.0
github.com/cosmos/ics23/go	v0.11.0
github.com/cosmos/ledger-cosmos-go	v1.0.0
github.com/creack/pty	v1.1.9
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/decred/dcrd/crypto/blake256	v1.1.0
github.com/decred/dcrd/dcrec/secp256k1/v4	v4.4.1
github.com/dgraph-io/ristretto	v0.2.0
github.com/dgraph-io/ristretto/v2	v2.4.0
github.com/dgryski/go-farm	v0.0.0-20240924180020-3414d57e47da
github.com/dgryski/go-rendezvous	v0.0.0-20200823014737-9f7001d12a5f
github.com/dlclark/regexp2	v1.7.0
github.com/dlclark/regexp2/v2	v2.1.1
github.com/dustin/go-humanize	v1.0.1
