github.com/BurntSushi/toml v0.3.1
github.com/coreos/etcd v3.3.10+incompatible
github.com/davecgh/go-spew v1.1.1
github.com/francoispqt/gojay v0.0.0-20181220093123-f2cc13a668ca
github.com/golang/mock v1.4.3
github.com/hashicorp/consul/api v1.4.0
github.com/hashicorp/consul/sdk v0.4.0
github.com/hashicorp/go-multierror v1.1.0
github.com/hashicorp/vault/api v1.0.5-0.20200317185738-82f498082f02
github.com/jinzhu/copier v0.0.0-20180308034124-7e38e58719c3
github.com/lalamove/nui v0.2.0
github.com/micro/go-micro v1.10.0
github.com/pkg/errors v0.8.1
github.com/prometheus/client_golang v1.4.0
github.com/radovskyb/watcher v1.0.5
github.com/spf13/cast v1.3.0
github.com/spf13/viper v1.3.1
github.com/stretchr/testify v1.4.0
go.etcd.io/etcd v3.3.10+incompatible
gopkg.in/yaml.v2 v2.2.8
