github.com/cjbassi/gotop v0.0.0-20200829004927-65d76af83079
github.com/containerd/containerd v1.5.9
github.com/docker/distribution v2.7.1+incompatible
github.com/docker/docker v20.10.8+incompatible
github.com/docker/go-connections v0.4.0
github.com/docker/go-units v0.4.0
github.com/fsnotify/fsnotify v1.5.1
github.com/gizak/termui/v3 v3.1.0
github.com/gogo/protobuf v1.3.2
github.com/golang/protobuf v1.5.2
github.com/hashicorp/hcl v1.0.0
github.com/magiconair/properties v1.8.5
github.com/mattn/go-runewidth v0.0.12
github.com/mitchellh/go-homedir v1.1.0
github.com/mitchellh/go-wordwrap v1.0.0
github.com/mitchellh/mapstructure v1.4.2
github.com/nsf/termbox-go v0.0.0-20190121233118-02980233997d
github.com/opencontainers/go-digest v1.0.0
github.com/opencontainers/image-spec v1.0.2
github.com/pelletier/go-toml v1.9.4
github.com/pkg/errors v0.9.1
github.com/rivo/uniseg v0.1.0
github.com/shirou/gopsutil v3.21.8+incompatible
github.com/sirupsen/logrus v1.8.1
github.com/spf13/afero v1.6.0
github.com/spf13/cast v1.4.1
github.com/spf13/cobra v1.2.1
github.com/spf13/jwalterweatherman v1.1.0
github.com/spf13/pflag v1.0.5
github.com/spf13/viper v1.9.0
github.com/subosito/gotenv v1.2.0
github.com/tklauser/go-sysconf v0.3.9
github.com/tklauser/numcpus v0.3.0
golang.org/x/net v0.0.0-20210924151903-3ad01bbaa167
golang.org/x/sync v0.0.0-20210220032951-036812b2e83c
golang.org/x/sys v0.0.0-20210823070655-63515b42dcdf
golang.org/x/text v0.3.6
google.golang.org/genproto v0.0.0-20210828152312-66f60bf46e71
google.golang.org/grpc v1.40.0
google.golang.org/protobuf v1.27.1
gopkg.in/ini.v1 v1.63.2
gopkg.in/yaml.v2 v2.4.0
