cloud.google.com/go	v0.110.8
cloud.google.com/go/compute	v1.23.1
cloud.google.com/go/compute/metadata	v0.2.3
cloud.google.com/go/iam	v1.1.3
cloud.google.com/go/pubsub	v1.33.0
github.com/aws/aws-sdk-go	v1.47.3
github.com/golang/protobuf	v1.5.3
github.com/google/s2a-go	v0.1.7
github.com/googleapis/enterprise-certificate-proxy	v0.3.2
github.com/googleapis/gax-go/v2	v2.12.0
github.com/jmespath/go-jmespath	v0.4.0
github.com/rabbitmq/amqp091-go	v1.9.0
go.opencensus.io	v0.24.0
golang.org/x/crypto	v0.14.0
golang.org/x/net	v0.17.0
golang.org/x/oauth2	v0.13.0
golang.org/x/sync	v0.4.0
golang.org/x/sys	v0.13.0
golang.org/x/text	v0.13.0
google.golang.org/api	v0.149.0
google.golang.org/appengine	v1.6.7
google.golang.org/genproto	v0.0.0-20231016165738-49dd2c1f3d0b
google.golang.org/genproto/googleapis/api	v0.0.0-20231016165738-49dd2c1f3d0b
google.golang.org/genproto/googleapis/rpc	v0.0.0-20231016165738-49dd2c1f3d0b
google.golang.org/grpc	v1.59.0
google.golang.org/protobuf	v1.31.0
