cel.dev/expr v0.25.1
charm.land/bubbles/v2 v2.1.0
charm.land/bubbletea/v2 v2.0.6
charm.land/lipgloss/v2 v2.0.3
cloud.google.com/go v0.123.0
cloud.google.com/go/auth v0.18.2
cloud.google.com/go/auth/oauth2adapt v0.2.8
cloud.google.com/go/compute/metadata v0.9.0
cloud.google.com/go/iam v1.5.3
cloud.google.com/go/monitoring v1.24.3
cloud.google.com/go/storage v1.61.3
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp v1.30.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric v0.55.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping v0.55.0
github.com/Ladicle/tabwriter v1.0.0
github.com/Masterminds/semver/v3 v3.5.0
github.com/alecthomas/chroma/v2 v2.26.1
github.com/atotto/clipboard v0.1.4
github.com/aws/aws-sdk-go-v2 v1.41.5
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream v1.7.8
github.com/aws/aws-sdk-go-v2/config v1.32.12
github.com/aws/aws-sdk-go-v2/credentials v1.19.12
github.com/aws/aws-sdk-go-v2/feature/ec2/imds v1.18.20
github.com/aws/aws-sdk-go-v2/internal/configsources v1.4.21
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2 v2.7.21
github.com/aws/aws-sdk-go-v2/internal/ini v1.8.6
github.com/aws/aws-sdk-go-v2/internal/v4a v1.4.22
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding v1.13.7
github.com/aws/aws-sdk-go-v2/service/internal/checksum v1.9.13
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url v1.13.21
github.com/aws/aws-sdk-go-v2/service/internal/s3shared v1.19.21
github.com/aws/aws-sdk-go-v2/service/s3 v1.97.3
github.com/aws/aws-sdk-go-v2/service/signin v1.0.8
github.com/aws/aws-sdk-go-v2/service/sso v1.30.13
github.com/aws/aws-sdk-go-v2/service/ssooidc v1.35.17
github.com/aws/aws-sdk-go-v2/service/sts v1.41.9
github.com/aws/smithy-go v1.24.2
github.com/bgentry/go-netrc v0.0.0-20140422174119-9fd32a8b3d3d
github.com/cespare/xxhash/v2 v2.3.0
github.com/chainguard-dev/git-urls v1.0.2
github.com/charmbracelet/colorprofile v0.4.3
github.com/charmbracelet/ultraviolet v0.0.0-20260416155717-489999b90468
github.com/charmbracelet/x/ansi v0.11.7
github.com/charmbracelet/x/term v0.2.2
github.com/charmbracelet/x/termios v0.1.1
github.com/charmbracelet/x/windows v0.2.2
github.com/clipperhouse/displaywidth v0.11.0
github.com/clipperhouse/uax29/v2 v2.7.0
github.com/cncf/xds/go v0.0.0-20251210132809-ee656c7534f5
github.com/davecgh/go-spew v1.1.2-0.20180830191138-d8f796af33cc
github.com/dlclark/regexp2/v2 v2.1.1
github.com/dominikbraun/graph v0.23.0
github.com/dustin/go-humanize v1.0.1
github.com/elliotchance/orderedmap/v3 v3.1.0
github.com/envoyproxy/go-control-plane/envoy v1.36.0
github.com/envoyproxy/protoc-gen-validate v1.3.0
github.com/fatih/color v1.19.0
github.com/felixge/httpsnoop v1.0.4
github.com/fsnotify/fsnotify v1.10.1
github.com/go-jose/go-jose/v4 v4.1.4
github.com/go-logr/logr v1.4.3
github.com/go-logr/stdr v1.2.2
github.com/go-task/slim-sprig/v3 v3.0.0
github.com/go-task/template v0.2.0
github.com/google/s2a-go v0.1.9
github.com/google/uuid v1.6.0
github.com/googleapis/enterprise-certificate-proxy v0.3.14
github.com/googleapis/gax-go/v2 v2.17.0
