google.golang.org/grpc
cel.dev/expr v0.25.1
cloud.google.com/go/compute/metadata v0.9.0
codeberg.org/go-fonts/liberation v0.5.0
codeberg.org/go-latex/latex v0.1.0
codeberg.org/go-pdf/fpdf v0.10.0
git.sr.ht/~sbinet/gg v0.6.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp v1.32.0
github.com/Microsoft/go-winio v0.6.2
github.com/ajstarks/svgo v0.0.0-20211024235047-1546f124cd8b
github.com/campoy/embedmd v1.0.0
github.com/cespare/xxhash/v2 v2.3.0
github.com/cncf/xds/go v0.0.0-20260202195803-dba9d589def2
github.com/davecgh/go-spew v1.1.2-0.20180830191138-d8f796af33cc
github.com/envoyproxy/go-control-plane v0.14.0
github.com/envoyproxy/go-control-plane/envoy v1.37.0
github.com/envoyproxy/go-control-plane/ratelimit v0.1.0
github.com/envoyproxy/protoc-gen-validate v1.3.3
github.com/go-jose/go-jose/v4 v4.1.4
github.com/go-logr/logr v1.4.3
github.com/go-logr/stdr v1.2.2
github.com/goccmack/gocc v1.0.2
github.com/golang/freetype v0.0.0-20170609003504-e2365dfdc4a0
github.com/golang/glog v1.2.5
github.com/golang/protobuf v1.5.4
github.com/google/go-cmp v0.7.0
github.com/google/uuid v1.6.0
github.com/iancoleman/strcase v0.3.0
github.com/kr/pretty v0.3.1
github.com/kr/text v0.2.0
github.com/lyft/protoc-gen-star/v2 v2.0.4
github.com/planetscale/vtprotobuf v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/prometheus/client_model v0.6.2
github.com/rogpeppe/go-internal v1.14.1
github.com/spf13/afero v1.15.0
github.com/spiffe/go-spiffe/v2 v2.6.0
github.com/stretchr/testify v1.11.1
go.opentelemetry.io/auto/sdk v1.2.1
go.opentelemetry.io/contrib/detectors/gcp v1.43.0
go.opentelemetry.io/otel v1.43.0
go.opentelemetry.io/otel/metric v1.43.0
go.opentelemetry.io/otel/sdk v1.43.0
go.opentelemetry.io/otel/sdk/metric v1.43.0
go.opentelemetry.io/otel/trace v1.43.0
go.opentelemetry.io/proto/otlp v1.9.0
go.uber.org/goleak v1.3.0
golang.org/x/crypto v0.50.0
golang.org/x/image v0.25.0
golang.org/x/mod v0.34.0
golang.org/x/net v0.53.0
golang.org/x/oauth2 v0.36.0
golang.org/x/sync v0.20.0
golang.org/x/sys v0.43.0
golang.org/x/term v0.42.0
golang.org/x/text v0.36.0
golang.org/x/tools v0.43.0
gonum.org/v1/gonum v0.17.0
gonum.org/v1/plot v0.15.2
gonum.org/v1/tools v0.0.0-20200318103217-c168b003ce8c
google.golang.org/genproto/googleapis/api v0.0.0-20260414002931-afd174a4e478
google.golang.org/genproto/googleapis/rpc v0.0.0-20260414002931-afd174a4e478
google.golang.org/grpc/examples v0.0.0-20250407062114-b368379ef8f6
google.golang.org/protobuf v1.36.11
gopkg.in/check.v1 v1.0.0-20201130134442-10cb98267c6c
gopkg.in/yaml.v3 v3.0.1
rsc.io/pdf v0.1.1
