github.com/agnivade/levenshtein v1.2.1
github.com/coder/websocket v1.8.14
github.com/go-viper/mapstructure/v2 v2.5.0
github.com/goccy/go-yaml v1.19.2
github.com/google/uuid v1.6.0
github.com/gorilla/websocket v1.5.0
github.com/hashicorp/golang-lru/v2 v2.0.7
github.com/logrusorgru/aurora/v4 v4.0.0
github.com/mattn/go-colorable v0.1.14
github.com/mattn/go-isatty v0.0.21
github.com/sosodev/duration v1.4.0
github.com/urfave/cli/v3 v3.9.0
github.com/vektah/gqlparser/v2 v2.5.33
golang.org/x/mod v0.36.0
golang.org/x/sync v0.20.0
golang.org/x/sys v0.45.0
golang.org/x/text v0.37.0
golang.org/x/tools v0.45.0
google.golang.org/protobuf v1.36.11
