cloud.google.com/go	v0.112.1
cloud.google.com/go/compute	v1.24.0
cloud.google.com/go/compute/metadata	v0.2.3
cloud.google.com/go/iam	v1.1.6
cloud.google.com/go/kms	v1.15.7
cloud.google.com/go/pubsub	v1.37.0
github.com/cncf/xds/go	v0.0.0-20231128003011-0fa0005c9caa
github.com/davecgh/go-spew	v1.1.1
github.com/envoyproxy/protoc-gen-validate	v1.0.4
github.com/felixge/httpsnoop	v1.0.4
github.com/go-logr/logr	v1.4.1
github.com/go-logr/stdr	v1.2.2
github.com/golang/groupcache	v0.0.0-20210331224755-41bb18bfe9da
github.com/golang/protobuf	v1.5.3
github.com/google/go-cmp	v0.6.0
github.com/google/s2a-go	v0.1.7
github.com/googleapis/enterprise-certificate-proxy	v0.3.2
github.com/googleapis/gax-go/v2	v2.12.2
github.com/pmezard/go-difflib	v1.0.0
github.com/stretchr/testify	v1.8.4
github.com/stretchr/testify	v1.9.0
github.com/whitaker-io/machine/common	
github.com/whitaker-io/machine/common	v0.1.1
github.com/whitaker-io/machine/edge/http	
github.com/whitaker-io/machine/edge/pubsub	
github.com/whitaker-io/machine/telemetry	
go.einride.tech/aip	v0.66.0
go.opencensus.io	v0.24.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.48.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.48.0
go.opentelemetry.io/otel	v1.23.0
go.opentelemetry.io/otel	v1.26.0
go.opentelemetry.io/otel/metric	v1.23.0
go.opentelemetry.io/otel/metric	v1.26.0
go.opentelemetry.io/otel/sdk	v1.22.0
go.opentelemetry.io/otel/trace	v1.23.0
go.opentelemetry.io/otel/trace	v1.26.0
golang.org/x/crypto	v0.21.0
golang.org/x/net	v0.23.0
golang.org/x/oauth2	v0.17.0
golang.org/x/sync	v0.6.0
golang.org/x/sys	v0.18.0
golang.org/x/text	v0.14.0
golang.org/x/time	v0.5.0
google.golang.org/api	v0.167.0
google.golang.org/appengine	v1.6.8
google.golang.org/genproto	v0.0.0-20240213162025-012b6fc9bca9
google.golang.org/genproto/googleapis/api	v0.0.0-20240304161311-37d4d3c04a78
google.golang.org/genproto/googleapis/rpc	v0.0.0-20240228224816-df926f6c8641
google.golang.org/grpc	v1.62.0
google.golang.org/protobuf	v1.33.0
gopkg.in/yaml.v3	v3.0.1
