github.com/andybalholm/brotli v1.2.1
github.com/bradleyjkemp/cupaloy v2.3.0+incompatible
github.com/breml/rootcerts v0.3.5
github.com/jessevdk/go-flags v1.6.1
github.com/logrusorgru/aurora/v3 v3.0.0
github.com/mattn/go-colorable v0.1.15
github.com/mattn/go-isatty v0.0.22
github.com/oxffaa/gopher-parse-sitemap v0.0.0-20191021113419-005d2eb1def4
github.com/stretchr/testify v1.11.1
github.com/temoto/robotstxt v1.1.2
github.com/valyala/fasthttp v1.71.0
github.com/yhat/scrape v0.0.0-20161128144610-24b7890b0945
go.uber.org/ratelimit v0.3.1
golang.org/x/net v0.55.0
