ariga.io/atlas	v1.1.0
bitbucket.org/creachadair/stringset	v0.0.14
buf.build/gen/go/bufbuild/protovalidate/protocolbuffers/go	v1.36.11-20260209202127-80ab13bee0bf.1
buf.build/gen/go/safedep/api/grpc/go	v1.6.1-20260507085543-c19cfafa654b.1
buf.build/gen/go/safedep/api/protocolbuffers/go	v1.36.11-20260507085543-c19cfafa654b.1
buf.build/go/protovalidate	v1.1.3
cel.dev/expr	v0.25.1
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.18.2
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.5.3
cloud.google.com/go/monitoring	v1.24.3
cloud.google.com/go/storage	v1.60.0
dario.cat/mergo	v1.0.2
deps.dev/api/v3	v3.0.0-20260225225317-765e10b45d5b
deps.dev/api/v3alpha	v0.0.0-20260225225317-765e10b45d5b
deps.dev/util/maven	v0.0.0-20260225225317-765e10b45d5b
deps.dev/util/pypi	v0.0.0-20260225225317-765e10b45d5b
deps.dev/util/resolve	v0.0.0-20260225225317-765e10b45d5b
deps.dev/util/semver	v0.0.0-20260225225317-765e10b45d5b
entgo.io/ent	v0.14.6-0.20260218064135-ab0540611e15
github.com/AlecAivazis/survey/v2	v2.3.7
github.com/BurntSushi/toml	v1.6.0
github.com/CloudyKit/fastprinter	v0.0.0-20251202014920-1725d2651bd4
github.com/CloudyKit/jet/v6	v6.3.1
github.com/CycloneDX/cyclonedx-go	v0.10.0
github.com/DataDog/datadog-go	v4.8.3%2Bincompatible
github.com/GehirnInc/crypt	v0.0.0-20230320061759-8cc1b52080c5
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.31.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric	v0.55.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping	v0.55.0
github.com/Joker/jade	v1.1.3
github.com/Masterminds/semver/v3	v3.4.0
github.com/STARRY-S/zip	v0.2.3
github.com/Shopify/goreferrer	v0.0.0-20250617153402-88c1d9a79b05
github.com/a-h/templ	v0.3.1001
github.com/acobaugh/osrelease	v0.1.0
github.com/adrg/xdg	v0.5.3
github.com/aead/serpent	v0.0.0-20160714141033-fba169763ea6
github.com/afex/hystrix-go	v0.0.0-20180502004556-fa1af6a1f4f5
github.com/agext/levenshtein	v1.2.3
github.com/alecthomas/chroma/v2	v2.23.1
github.com/anchore/clio	v0.0.0-20260302164412-3ffbbe8c23a9
github.com/anchore/fangs	v0.0.0-20260302165001-7b3d34e1cfff
github.com/anchore/go-homedir	v0.0.0-20250319154043-c29668562e4d
github.com/anchore/go-logger	v0.0.0-20260217144723-3bb369b8046c
github.com/anchore/go-lzo	v0.1.0
github.com/anchore/go-macholibre	v0.0.0-20260303191308-266b511890b2
github.com/anchore/go-struct-converter	v0.1.0
github.com/anchore/go-sync	v0.0.0-20260122203928-582959aeb913
github.com/anchore/packageurl-go	v0.1.1-0.20250220190351-d62adb6e1115
github.com/anchore/stereoscope	v0.1.17
github.com/anchore/syft	v1.40.0
github.com/andybalholm/brotli	v1.2.0
github.com/anthropics/anthropic-sdk-go	v1.26.0
github.com/antlr4-go/antlr/v4	v4.13.1
github.com/apapsch/go-jsonmerge/v2	v2.0.0
github.com/apparentlymart/go-textseg/v15	v15.0.0
github.com/atotto/clipboard	v0.1.4
github.com/aws/aws-sdk-go-v2	v1.41.5
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.7.8
github.com/aws/aws-sdk-go-v2/config	v1.32.15
github.com/aws/aws-sdk-go-v2/credentials	v1.19.14
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.21
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.21
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.21
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.4.22
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.7
github.com/aws/aws-sdk-go-v2/service/internal/checksum	v1.9.13
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.13.21
github.com/aws/aws-sdk-go-v2/service/internal/s3shared	v1.19.21
github.com/aws/aws-sdk-go-v2/service/s3	v1.99.0
github.com/aws/aws-sdk-go-v2/service/signin	v1.0.9
github.com/aws/aws-sdk-go-v2/service/sso	v1.30.15
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.35.19
github.com/aws/aws-sdk-go-v2/service/sts	v1.41.10
github.com/aws/smithy-go	v1.24.2
github.com/aymanbagabas/go-osc52/v2	v2.0.1
github.com/aymerick/douceur	v0.2.0
github.com/ayoubfaouzi/pkcs7	v0.2.2
github.com/bahlo/generic-list-go	v0.2.0
github.com/bazelbuild/buildtools	v0.0.0-20260211083412-859bfffeef82
github.com/becheran/wildmatch-go	v1.0.0
github.com/beorn7/perks	v1.0.1
github.com/bgentry/go-netrc	v0.0.0-20140422174119-9fd32a8b3d3d
github.com/bmatcuk/doublestar	v1.3.4
github.com/bmatcuk/doublestar/v4	v4.10.0
github.com/bodgit/plumbing	v1.3.0
github.com/bodgit/sevenzip	v1.6.1
github.com/bodgit/windows	v1.0.1
github.com/boltdb/bolt	v1.3.1
github.com/buger/jsonparser	v1.1.1
github.com/bytedance/gopkg	v0.1.3
github.com/bytedance/sonic	v1.15.0
github.com/bytedance/sonic/loader	v0.5.0
github.com/caarlos0/env/v11	v11.4.0
github.com/cactus/go-statsd-client/statsd	v0.0.0-20200423205355-cb0885a1018c
github.com/cayleygraph/cayley	v0.7.7-0.20240706181042-81dcd7d73e45
github.com/cayleygraph/quad	v1.3.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/chainguard-dev/git-urls	v1.0.2
github.com/charmbracelet/bubbles	v1.0.0
github.com/charmbracelet/bubbletea	v1.3.10
github.com/charmbracelet/colorprofile	v0.4.2
github.com/charmbracelet/glamour	v0.10.0
github.com/charmbracelet/lipgloss	v1.1.1-0.20250404203927-76690c660834
github.com/charmbracelet/x/ansi	v0.11.6
github.com/charmbracelet/x/cellbuf	v0.0.15
github.com/charmbracelet/x/exp/slice	v0.0.0-20260304084025-7dd5c0ab408e
github.com/charmbracelet/x/term	v0.2.2
github.com/cli/oauth	v1.2.2
github.com/clipperhouse/displaywidth	v0.11.0
github.com/clipperhouse/uax29/v2	v2.7.0
github.com/cloudwego/base64x	v0.1.6
github.com/cloudwego/eino	v0.7.37
github.com/cloudwego/eino-ext/components/model/claude	v0.1.17
github.com/cloudwego/eino-ext/components/model/gemini	v0.1.28
github.com/cloudwego/eino-ext/components/model/openai	v0.1.8
github.com/cloudwego/eino-ext/components/tool/mcp	v0.0.8
github.com/cloudwego/eino-ext/libs/acl/openai	v0.1.13
github.com/cncf/xds/go	v0.0.0-20260202195803-dba9d589def2
github.com/compose-spec/compose-go/v2	v2.10.1
github.com/containerd/containerd	v1.7.30
github.com/containerd/containerd/api	v1.10.0
github.com/containerd/continuity	v0.4.5
github.com/containerd/errdefs	v1.0.0
github.com/containerd/errdefs/pkg	v0.3.0
github.com/containerd/fifo	v1.1.0
github.com/containerd/log	v0.1.0
github.com/containerd/platforms	v1.0.0-rc.2
github.com/containerd/stargz-snapshotter/estargz	v0.18.2
github.com/containerd/ttrpc	v1.2.7
github.com/containerd/typeurl/v2	v2.2.3
github.com/cpuguy83/go-md2man/v2	v2.0.7
github.com/cyphar/filepath-securejoin	v0.6.1
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/deepmap/oapi-codegen	v1.16.3
github.com/deitch/magic	v0.0.0-20240306090643-c67ab88f10cb
github.com/denisbrodbeck/machineid	v1.0.1
github.com/diskfs/go-diskfs	v1.7.0
github.com/distribution/reference	v0.6.0
github.com/djherbis/times	v1.6.0
github.com/dlclark/regexp2	v1.11.5
github.com/docker/cli	v29.2.1%2Bincompatible
github.com/docker/distribution	v2.8.3%2Bincompatible
github.com/docker/docker	v28.5.2%2Bincompatible
github.com/docker/docker-credential-helpers	v0.9.5
github.com/docker/go-connections	v0.6.0
github.com/docker/go-events	v0.0.0-20250808211157-605354379745
github.com/docker/go-units	v0.5.0
github.com/dop251/goja	v0.0.0-20250114131315-46d383d606d3
github.com/dsnet/compress	v0.0.2-0.20230904184137-39efe44ab707
github.com/dsoprea/go-exfat	v0.0.0-20190906070738-5e932fbdb589
github.com/dsoprea/go-logging	v0.0.0-20200710184922-b02d349568dd
github.com/dustin/go-humanize	v1.0.1
github.com/edsrzf/mmap-go	v1.2.0
github.com/eino-contrib/jsonschema	v1.0.3
github.com/elliotwutingfeng/asciiset	v0.0.0-20260129054604-cfde2086bc57
github.com/envoyproxy/go-control-plane/envoy	v1.37.0
github.com/envoyproxy/protoc-gen-validate	v1.3.3
github.com/erikvarga/go-rpmdb	v0.0.0-20250523120114-a15a62cd4593
github.com/evanphx/json-patch	v0.5.2
github.com/facebookincubator/nvdtools	v0.1.5
github.com/fatih/color	v1.18.0
github.com/fatih/structs	v1.1.0
github.com/felixge/fgprof	v0.9.5
github.com/felixge/httpsnoop	v1.0.4
github.com/flosch/pongo2/v4	v4.0.2
github.com/fsnotify/fsnotify	v1.9.0
github.com/gabriel-vasile/mimetype	v1.4.13
github.com/gin-contrib/sse	v1.1.0
github.com/gin-gonic/gin	v1.12.0
github.com/github/go-spdx/v2	v2.4.0
github.com/go-errors/errors	v1.5.1
github.com/go-git/gcfg	v1.5.1-0.20230307220236-3a3c6141e376
github.com/go-git/go-billy/v5	v5.8.0
github.com/go-git/go-git/v5	v5.17.0
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-openapi/inflect	v0.21.5
github.com/go-playground/locales	v0.14.1
github.com/go-playground/universal-translator	v0.18.1
github.com/go-playground/validator/v10	v10.30.1
github.com/go-restruct/restruct	v1.2.0-alpha
