github.com/andybalholm/brotli v1.2.1
github.com/fxamacker/cbor/v2 v2.9.2
github.com/gofiber/schema v1.8.0
github.com/gofiber/utils/v2 v2.1.0
github.com/google/uuid v1.6.0
github.com/klauspost/compress v1.18.6
github.com/mattn/go-colorable v0.1.15
github.com/mattn/go-isatty v0.0.22
github.com/philhofer/fwd v1.2.0
github.com/tinylib/msgp v1.6.4
github.com/valyala/bytebufferpool v1.0.0
github.com/valyala/fasthttp v1.71.0
github.com/x448/float16 v0.8.4
golang.org/x/crypto v0.53.0
golang.org/x/net v0.55.0
golang.org/x/sys v0.46.0
golang.org/x/text v0.38.0
