github.com/fclairamb/ftpserverlib
github.com/davecgh/go-spew v1.1.1
github.com/pmezard/go-difflib v1.0.0
github.com/secsy/goftp v0.0.0-20200609142545-aa2de14babf4 => github.com/drakkan/goftp v0.0.0-20201220151643-27b7174e8caf
github.com/spf13/afero v1.15.0
github.com/stretchr/objx v0.5.2
github.com/stretchr/testify v1.11.1
golang.org/x/mod v0.26.0
golang.org/x/sync v0.16.0
golang.org/x/sys v0.46.0
golang.org/x/text v0.28.0
golang.org/x/tools v0.35.0
gopkg.in/check.v1 v0.0.0-20161208181325-20d25e280405
gopkg.in/yaml.v3 v3.0.1
