cel.dev/expr	v0.25.1
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.18.2
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.5.3
cloud.google.com/go/monitoring	v1.24.3
cloud.google.com/go/storage	v1.60.0
filippo.io/edwards25519	v1.1.1
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.30.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric	v0.55.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping	v0.55.0
github.com/VividCortex/mysqlerr	v1.0.0
github.com/adrg/xdg	v0.5.3
github.com/agext/levenshtein	v1.2.1
github.com/agnivade/levenshtein	v1.2.1
github.com/apparentlymart/go-textseg/v15	v15.0.0
github.com/awalterschulze/gographviz	v2.0.3%2Bincompatible
github.com/beorn7/perks	v1.0.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20251210132809-ee656c7534f5
github.com/coreos/go-oidc/v3	v3.19.0
github.com/cycloidio/sqlr	v1.0.0
github.com/dustin/go-humanize	v1.0.1
github.com/envoyproxy/go-control-plane/envoy	v1.36.0
github.com/envoyproxy/protoc-gen-validate	v1.3.0
github.com/felixge/httpsnoop	v1.0.4
github.com/fsnotify/fsnotify	v1.9.0
github.com/go-jose/go-jose/v4	v4.1.3
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-sql-driver/mysql	v1.9.3
github.com/go-viper/mapstructure/v2	v2.4.0
github.com/golang-jwt/jwt/v5	v5.3.0
github.com/golang/glog	v1.2.5
github.com/google/go-cmp	v0.7.0
github.com/google/go-github/v27	v27.0.6
github.com/google/go-querystring	v1.0.0
github.com/google/s2a-go	v0.1.9
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.12
github.com/googleapis/gax-go/v2	v2.17.0
github.com/gorilla/handlers	v1.5.2
github.com/gorilla/mux	v1.8.1
github.com/gosimple/slug	v1.15.0
github.com/gosimple/unidecode	v1.0.1
github.com/hashicorp/hcl/v2	v2.24.0
github.com/lib/pq	v1.12.3
github.com/lopezator/migrator	v0.3.1
github.com/mitchellh/go-wordwrap	v1.0.1
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/netresearch/go-cron	v0.9.1
github.com/pelletier/go-toml/v2	v2.2.4
github.com/prometheus/client_golang	v1.23.2
github.com/prometheus/client_model	v0.6.2
github.com/prometheus/common	v0.66.1
github.com/prometheus/procfs	v0.16.1
github.com/remyoudompheng/bigfft	v0.0.0-20230129092748-24d4a6f8daec
github.com/sagikazarmark/locafero	v0.11.0
github.com/soheilhy/cmux	v0.1.5
github.com/sourcegraph/conc	v0.3.1-0.20240121214520-5f936abd7ae8
github.com/spf13/afero	v1.15.0
github.com/spf13/cast	v1.10.0
github.com/spf13/cobra	v1.10.2
github.com/spf13/pflag	v1.0.10
github.com/spf13/viper	v1.21.0
github.com/spiffe/go-spiffe/v2	v2.6.0
github.com/subosito/gotenv	v1.6.0
github.com/xescugc/duration	v1.1.1
github.com/xyproto/randomstring	v1.2.0
github.com/zclconf/go-cty	v1.16.3
go.opentelemetry.io/auto/sdk	v1.2.1
go.opentelemetry.io/contrib/detectors/gcp	v1.39.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.63.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.61.0
go.opentelemetry.io/otel	v1.39.0
go.opentelemetry.io/otel/metric	v1.39.0
go.opentelemetry.io/otel/sdk	v1.39.0
go.opentelemetry.io/otel/sdk/metric	v1.39.0
go.opentelemetry.io/otel/trace	v1.39.0
go.uber.org/mock	v0.6.0
go.yaml.in/yaml/v2	v2.4.2
go.yaml.in/yaml/v3	v3.0.4
golang.org/x/crypto	v0.48.0
golang.org/x/net	v0.50.0
golang.org/x/net	v0.51.0
golang.org/x/oauth2	v0.35.0
golang.org/x/oauth2	v0.36.0
golang.org/x/sync	v0.19.0
golang.org/x/sys	v0.41.0
golang.org/x/sys	v0.42.0
golang.org/x/text	v0.34.0
golang.org/x/time	v0.14.0
google.golang.org/api	v0.269.0
google.golang.org/genproto	v0.0.0-20260128011058-8636f8732409
google.golang.org/genproto/googleapis/api	v0.0.0-20260203192932-546029d2fa20
google.golang.org/genproto/googleapis/rpc	v0.0.0-20260217215200-42d3e9bedb6d
google.golang.org/genproto/googleapis/rpc	v0.0.0-20260610212136-7ab31c22f7ad
google.golang.org/grpc	v1.79.1
google.golang.org/grpc	v1.81.1
google.golang.org/protobuf	v1.36.11
gopkg.in/yaml.v3	v3.0.1
modernc.org/libc	v1.72.3
modernc.org/mathutil	v1.7.1
modernc.org/memory	v1.11.0
modernc.org/sqlite	v1.50.1
