github.com/BurntSushi/toml v1.3.2
github.com/beorn7/perks v1.0.1
github.com/caarlos0/env/v10 v10.0.0
github.com/cespare/xxhash/v2 v2.1.1
github.com/claygod/tools v0.1.2
github.com/dsbasko/go-cfg v1.2.0
github.com/gabriel-vasile/mimetype v1.4.3
github.com/go-playground/locales v0.14.1
github.com/go-playground/universal-translator v0.18.1
github.com/go-playground/validator/v10 v10.22.1
github.com/golang/protobuf v1.5.0
github.com/google/uuid v1.3.0
github.com/joho/godotenv v1.5.1
github.com/julienschmidt/httprouter v1.3.0
github.com/leodido/go-urn v1.4.0
github.com/matttproud/golang_protobuf_extensions v1.0.1
github.com/pborman/getopt v1.1.0
github.com/prometheus/client_golang v1.11.1
github.com/prometheus/client_model v0.2.0
github.com/prometheus/common v0.26.0
github.com/prometheus/procfs v0.6.0
github.com/savaki/swag v0.0.0-20170722173931-3a75479e44a3
github.com/spf13/pflag v1.0.5
golang.org/x/crypto v0.35.0
golang.org/x/net v0.33.0
golang.org/x/sys v0.30.0
golang.org/x/text v0.22.0
google.golang.org/protobuf v1.33.0
gopkg.in/yaml.v3 v3.0.1
sigs.k8s.io/yaml v1.4.0
