cloud.google.com/go	v0.116.0
cloud.google.com/go/auth	v0.14.0
cloud.google.com/go/compute/metadata	v0.6.0
github.com/anthropics/anthropic-sdk-go	v1.27.0
github.com/beorn7/perks	v1.0.1
github.com/bsm/ginkgo/v2	v2.12.0
github.com/bsm/gomega	v1.27.10
github.com/bytedance/sonic	v1.11.6
github.com/bytedance/sonic/loader	v0.1.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/cloudwego/base64x	v0.1.4
github.com/cloudwego/iasm	v0.2.0
github.com/davecgh/go-spew	v1.1.1
github.com/dgryski/go-rendezvous	v0.0.0-20200823014737-9f7001d12a5f
github.com/dlclark/regexp2	v1.10.0
github.com/dnaeon/go-vcr	v1.2.0
github.com/felixge/httpsnoop	v1.0.4
github.com/gabriel-vasile/mimetype	v1.4.3
github.com/gin-contrib/sse	v0.1.0
github.com/gin-gonic/gin	v1.10.0
github.com/go-logr/logr	v1.4.2
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-playground/assert/v2	v2.2.0
github.com/go-playground/locales	v0.14.1
github.com/go-playground/universal-translator	v0.18.1
github.com/go-playground/validator/v10	v10.20.0
github.com/goccy/go-json	v0.10.2
github.com/golang-jwt/jwt/v5	v5.2.1
github.com/golang/protobuf	v1.5.4
github.com/google/go-cmp	v0.7.0
github.com/google/s2a-go	v0.1.9
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.4
github.com/googleapis/gax-go/v2	v2.14.0
github.com/gorilla/websocket	v1.5.3
github.com/json-iterator/go	v1.1.12
github.com/klauspost/compress	v1.18.0
github.com/klauspost/cpuid/v2	v2.2.9
github.com/kr/pretty	v0.3.1
github.com/kr/text	v0.2.0
github.com/kylelemons/godebug	v1.1.0
github.com/labstack/echo/v4	v4.11.1
github.com/labstack/gommon	v0.4.0
github.com/leodido/go-urn	v1.4.0
github.com/mattn/go-colorable	v0.1.13
github.com/mattn/go-isatty	v0.0.20
github.com/modern-go/concurrent	v0.0.0-20180306012644-bacd9c7ef1dd
github.com/modern-go/reflect2	v1.0.2
github.com/munnerz/goautoneg	v0.0.0-20191010083416-a7dc8b61c822
github.com/openai/openai-go	v1.10.0
github.com/pelletier/go-toml/v2	v2.2.2
github.com/pkoukk/tiktoken-go	v0.1.6
github.com/pmezard/go-difflib	v1.0.0
github.com/prometheus/client_golang	v1.20.5
github.com/prometheus/client_model	v0.6.1
github.com/prometheus/common	v0.62.0
github.com/prometheus/procfs	v0.15.1
github.com/redis/go-redis/v9	v9.18.0
github.com/rogpeppe/go-internal	v1.13.1
github.com/stretchr/testify	v1.10.0
github.com/tidwall/gjson	v1.18.0
github.com/tidwall/match	v1.1.1
github.com/tidwall/pretty	v1.2.1
github.com/tidwall/sjson	v1.2.5
github.com/tmc/langchaingo	v0.1.12
github.com/twitchyliquid64/golang-asm	v0.15.1
github.com/ugorji/go/codec	v1.2.12
github.com/valyala/bytebufferpool	v1.0.0
github.com/valyala/fasttemplate	v1.2.2
github.com/zeebo/xxh3	v1.0.2
go.opentelemetry.io/auto/sdk	v1.1.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.54.0
go.opentelemetry.io/otel	v1.30.0
go.opentelemetry.io/otel	v1.36.0
go.opentelemetry.io/otel/exporters/prometheus	v0.52.0
go.opentelemetry.io/otel/exporters/stdout/stdouttrace	v1.30.0
go.opentelemetry.io/otel/metric	v1.30.0
go.opentelemetry.io/otel/metric	v1.36.0
go.opentelemetry.io/otel/sdk	v1.30.0
go.opentelemetry.io/otel/sdk	v1.36.0
go.opentelemetry.io/otel/sdk/metric	v1.32.0
go.opentelemetry.io/otel/trace	v1.30.0
go.opentelemetry.io/otel/trace	v1.36.0
go.uber.org/atomic	v1.11.0
go.uber.org/goleak	v1.3.0
golang.org/x/arch	v0.8.0
golang.org/x/crypto	v0.40.0
golang.org/x/crypto	v0.41.0
golang.org/x/net	v0.41.0
golang.org/x/net	v0.43.0
golang.org/x/sync	v0.16.0
golang.org/x/sys	v0.34.0
golang.org/x/sys	v0.35.0
golang.org/x/text	v0.27.0
golang.org/x/text	v0.28.0
google.golang.org/genai	v1.10.0
google.golang.org/genproto/googleapis/rpc	v0.0.0-20250122153221-138b5a5a4fd4
google.golang.org/grpc	v1.70.0
google.golang.org/protobuf	v1.34.2
google.golang.org/protobuf	v1.36.3
gopkg.in/check.v1	v1.0.0-20201130134442-10cb98267c6c
gopkg.in/yaml.v2	v2.4.0
gopkg.in/yaml.v3	v3.0.1
