github.com/davecgh/go-spew v1.1.1
github.com/dimfeld/httppath v0.0.0-20170720192232-ee938bf73598
github.com/go-chi/chi/v5 v5.3.0
github.com/gohugoio/hashstructure v0.6.0
github.com/google/uuid v1.6.0
github.com/gorilla/websocket v1.5.3
github.com/manveru/faker v0.0.0-20171103152722-9fbc68a78c4d
github.com/pkg/errors v0.9.1
github.com/pmezard/go-difflib v1.0.0
github.com/stretchr/testify v1.11.1
golang.org/x/mod v0.36.0
golang.org/x/net v0.55.0
golang.org/x/sync v0.20.0
golang.org/x/sys v0.45.0
golang.org/x/text v0.37.0
golang.org/x/tools v0.45.0
google.golang.org/genproto/googleapis/rpc v0.0.0-20260526163538-3dc84a4a5aaa
google.golang.org/grpc v1.81.1
google.golang.org/protobuf v1.36.11
gopkg.in/yaml.v3 v3.0.1
