cloud.google.com/go	v0.49.0
github.com/Azure/go-ansiterm	v0.0.0-20170929234023-d6e3b3328b78
github.com/DATA-DOG/go-sqlmock	v1.3.3
github.com/Microsoft/go-winio	v0.4.14
github.com/Nvveen/Gotty	v0.0.0-20120604004816-cd527374f1e5
github.com/cenkalti/backoff	v2.2.1%2Bincompatible
github.com/cenkalti/backoff/v4	v4.0.2
github.com/containerd/continuity	v0.0.0-20191127005431-f65d91d395eb
github.com/davecgh/go-spew	v1.1.1
github.com/docker/go-connections	v0.4.0
github.com/docker/go-units	v0.4.0
github.com/go-sql-driver/mysql	v1.4.1
github.com/go-sql-driver/mysql	v1.5.0
github.com/google/go-cmp	v0.3.1
github.com/gotestyourself/gotestyourself	v2.2.0%2Bincompatible
github.com/jmoiron/sqlx	v1.2.0
github.com/kr/pretty	v0.1.0
github.com/kr/text	v0.1.0
github.com/lib/pq	v1.0.0
github.com/mattn/go-sqlite3	v1.9.0
github.com/mitchellh/mapstructure	v1.1.2
github.com/opencontainers/go-digest	v1.0.0-rc1
github.com/opencontainers/image-spec	v1.0.1
github.com/opencontainers/runc	v0.1.1
github.com/ory/dockertest	v3.3.5%2Bincompatible
github.com/pkg/errors	v0.8.1
github.com/pmezard/go-difflib	v1.0.0
github.com/rocketlaunchr/dbq/v2	
github.com/rocketlaunchr/mysql-go	v1.1.3
github.com/sirupsen/logrus	v1.4.2
github.com/stretchr/testify	v1.4.0
github.com/stretchr/testify	v1.5.1
golang.org/x/net	v0.0.0-20190620200207-3b0461eec859
golang.org/x/sync	v0.0.0-20190423024810-112230192c58
golang.org/x/sys	v0.0.0-20190624142023-c5567b49c5d0
golang.org/x/xerrors	v0.0.0-20191011141410-1b5146add898
gopkg.in/check.v1	v1.0.0-20180628173108-788fd7840127
gopkg.in/yaml.v2	v2.2.2
gotest.tools	v2.2.0%2Bincompatible
