github.com/dustinblackman/gomodrun
github.com/creack/pty v1.1.9
github.com/davecgh/go-spew v1.1.1
github.com/dustinblackman/go-hello-world-test v0.0.2
github.com/fatih/color v1.10.0
github.com/fsnotify/fsnotify v1.5.1
github.com/go-logr/logr v1.4.1
github.com/go-task/slim-sprig v0.0.0-20210107165309-348f09dbbbc0
github.com/go-task/slim-sprig/v3 v3.0.0
github.com/golang/protobuf v1.4.2
github.com/google/go-cmp v0.6.0
github.com/google/pprof v0.0.0-20240424215950-a892ee059fd6
github.com/hpcloud/tail v1.0.0
github.com/kr/pretty v0.2.1
github.com/kr/pty v1.1.1
github.com/kr/text v0.2.0
github.com/mattn/go-colorable v0.1.8
github.com/mattn/go-isatty v0.0.14
github.com/nxadm/tail v1.4.8
github.com/onsi/ginkgo v1.16.5
github.com/onsi/ginkgo/v2 v2.17.2
github.com/onsi/gomega v1.33.1
github.com/otiai10/copy v1.0.2
github.com/otiai10/curr v0.0.0-20150429015615-9b4961190c95
github.com/otiai10/mint v1.3.0
github.com/pmezard/go-difflib v1.0.0
github.com/stretchr/objx v0.1.0
github.com/stretchr/testify v1.5.1
github.com/yuin/goldmark v1.2.1
golang.org/x/crypto v0.22.0
golang.org/x/mod v0.17.0
golang.org/x/net v0.24.0
golang.org/x/sync v0.0.0-20201020160332-67f06af15bc9
golang.org/x/sys v0.19.0
golang.org/x/term v0.19.0
golang.org/x/text v0.14.0
golang.org/x/tools v0.20.0
golang.org/x/xerrors v0.0.0-20200804184101-5ec99f83aff1
google.golang.org/protobuf v1.33.0
gopkg.in/check.v1 v1.0.0-20201130134442-10cb98267c6c
gopkg.in/fsnotify.v1 v1.4.7
gopkg.in/tomb.v1 v1.0.0-20141024135613-dd632973f1e7
gopkg.in/yaml.v2 v2.3.0
gopkg.in/yaml.v3 v3.0.1
