github.com/richardwilkes/unison
github.com/OpenPrinting/goipp v1.2.0
github.com/cenkalti/backoff v2.2.1+incompatible
github.com/creack/pty v1.1.9
github.com/go-gl/gl v0.0.0-20231021071112-07e5d0ea2e71
github.com/go-gl/glfw/v3.3/glfw v0.0.0-20250301202403-da16c1255728
github.com/google/go-cmp v0.6.0
github.com/grandcat/zeroconf v1.0.0
github.com/klauspost/cpuid/v2 v2.3.0
github.com/kr/pretty v0.3.0
github.com/kr/pty v1.1.1
github.com/kr/text v0.2.0
github.com/miekg/dns v1.1.68
github.com/nfnt/resize v0.0.0-20180221191011-83c6a9932646
github.com/pkg/diff v0.0.0-20210226163009-20ebb0f2a09e
github.com/pkg/errors v0.9.1
github.com/richardwilkes/toolbox/v2 v2.8.0
github.com/rogpeppe/go-internal v1.8.0
github.com/tc-hib/winres v0.3.1
github.com/yuin/goldmark v1.7.13
github.com/zeebo/assert v1.3.0
github.com/zeebo/xxh3 v1.0.2
golang.org/x/crypto v0.43.0
golang.org/x/image v0.32.0
golang.org/x/mod v0.29.0
golang.org/x/net v0.46.0
golang.org/x/sync v0.17.0
golang.org/x/sys v0.37.0
golang.org/x/telemetry v0.0.0-20251008203120-078029d740a8
golang.org/x/term v0.36.0
golang.org/x/text v0.30.0
golang.org/x/tools v0.38.0
golang.org/x/xerrors v0.0.0-20191011141410-1b5146add898
gopkg.in/check.v1 v1.0.0-20201130134442-10cb98267c6c
gopkg.in/errgo.v2 v2.1.0
gopkg.in/yaml.v3 v3.0.1
