github.com/cespare/xxhash/v2 v2.3.0
github.com/couchbase/gocbcore/v10 v10.9.2-0.20260421103846-b9504cda45e1
github.com/couchbase/gocbcoreps v0.1.5-0.20260413093139-b38df312dd87
github.com/couchbase/goprotostellar v1.0.6-0.20260407143512-d7af25156dcc
github.com/couchbaselabs/gocbconnstr/v2 v2.0.0
github.com/go-logr/logr v1.4.3
github.com/go-logr/stdr v1.2.2
github.com/golang/snappy v1.0.0
github.com/google/uuid v1.6.0
github.com/gorilla/websocket v1.5.3
go.opentelemetry.io/auto/sdk v1.2.1
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc v0.68.0
go.opentelemetry.io/otel v1.43.0
go.opentelemetry.io/otel/metric v1.43.0
go.opentelemetry.io/otel/trace v1.43.0
go.uber.org/multierr v1.11.0
go.uber.org/zap v1.27.1
golang.org/x/net v0.52.0
golang.org/x/sys v0.42.0
golang.org/x/text v0.35.0
google.golang.org/genproto/googleapis/rpc v0.0.0-20260406210006-6f92a3bedf2d
google.golang.org/grpc v1.80.0
google.golang.org/protobuf v1.36.11
