cel.dev/expr v0.25.1
cloud.google.com/go v0.123.0
cloud.google.com/go/auth v0.20.0
cloud.google.com/go/auth/oauth2adapt v0.2.8
cloud.google.com/go/compute/metadata v0.9.0
cloud.google.com/go/iam v1.7.0
cloud.google.com/go/monitoring v1.24.3
cloud.google.com/go/storage v1.62.2
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp v1.31.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric v0.55.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping v0.55.0
github.com/aws/aws-sdk-go-v2 v1.41.9
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream v1.7.11
github.com/aws/aws-sdk-go-v2/config v1.32.20
github.com/aws/aws-sdk-go-v2/credentials v1.19.19
github.com/aws/aws-sdk-go-v2/feature/ec2/imds v1.18.25
github.com/aws/aws-sdk-go-v2/internal/configsources v1.4.25
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2 v2.7.25
github.com/aws/aws-sdk-go-v2/internal/v4a v1.4.26
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding v1.13.10
github.com/aws/aws-sdk-go-v2/service/internal/checksum v1.9.18
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url v1.13.25
github.com/aws/aws-sdk-go-v2/service/internal/s3shared v1.19.25
github.com/aws/aws-sdk-go-v2/service/s3 v1.102.2
github.com/aws/aws-sdk-go-v2/service/signin v1.1.1
github.com/aws/aws-sdk-go-v2/service/sso v1.30.19
github.com/aws/aws-sdk-go-v2/service/ssooidc v1.36.2
github.com/aws/aws-sdk-go-v2/service/sts v1.42.3
github.com/aws/smithy-go v1.26.0
github.com/bgentry/go-netrc v0.0.0-20140422174119-9fd32a8b3d3d
github.com/cespare/xxhash/v2 v2.3.0
github.com/cheggaaa/pb v1.0.27
github.com/cncf/xds/go v0.0.0-20260202195803-dba9d589def2
github.com/envoyproxy/go-control-plane/envoy v1.37.0
github.com/envoyproxy/protoc-gen-validate v1.3.3
github.com/felixge/httpsnoop v1.0.4
github.com/go-jose/go-jose/v4 v4.1.4
github.com/go-logr/logr v1.4.3
github.com/go-logr/stdr v1.2.2
github.com/google/s2a-go v0.1.9
github.com/google/uuid v1.6.0
github.com/googleapis/enterprise-certificate-proxy v0.3.16
github.com/googleapis/gax-go/v2 v2.22.0
github.com/hashicorp/aws-sdk-go-base/v2 v2.0.0-beta.73
github.com/hashicorp/go-cleanhttp v0.5.2
github.com/hashicorp/go-version v1.9.0
github.com/klauspost/compress v1.18.6
github.com/mattn/go-runewidth v0.0.4
github.com/mitchellh/go-homedir v1.1.0
github.com/spiffe/go-spiffe/v2 v2.6.0
github.com/ulikunitz/xz v0.5.15
go.opentelemetry.io/auto/sdk v1.2.1
go.opentelemetry.io/contrib/detectors/gcp v1.42.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc v0.67.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp v0.67.0
go.opentelemetry.io/otel v1.43.0
go.opentelemetry.io/otel/metric v1.43.0
go.opentelemetry.io/otel/sdk v1.43.0
go.opentelemetry.io/otel/sdk/metric v1.43.0
go.opentelemetry.io/otel/trace v1.43.0
golang.org/x/crypto v0.52.0
golang.org/x/net v0.55.0
golang.org/x/oauth2 v0.36.0
golang.org/x/sync v0.20.0
golang.org/x/sys v0.45.0
golang.org/x/text v0.37.0
golang.org/x/time v0.15.0
google.golang.org/api v0.282.0
google.golang.org/genproto v0.0.0-20260319201613-d00831a3d3e7
google.golang.org/genproto/googleapis/api v0.0.0-20260401024825-9d38bb4040a9
google.golang.org/genproto/googleapis/rpc v0.0.0-20260523011958-0a33c5d7ca68
google.golang.org/grpc v1.81.1
google.golang.org/protobuf v1.36.11
