cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.18.1
cloud.google.com/go/compute/metadata	v0.9.0
github.com/a2aproject/a2a-go/v2	v2.2.1
github.com/adrg/xdg	v0.5.3
github.com/agenticenv/agent-sdk-go/cli	
github.com/agenticenv/agent-sdk-go/pkg/llm	
github.com/agenticenv/agent-sdk-go/pkg/tools	
github.com/alecthomas/assert/v2	v2.11.0
github.com/alecthomas/kong	v1.16.0
github.com/alecthomas/kong-yaml	v0.2.0
github.com/alecthomas/repr	v0.5.2
github.com/alicebob/miniredis/v2	v2.37.0
github.com/anthropics/anthropic-sdk-go	v1.26.0
github.com/bsm/ginkgo/v2	v2.12.0
github.com/bsm/gomega	v1.27.10
github.com/cenkalti/backoff/v5	v5.0.3
github.com/cespare/xxhash/v2	v2.3.0
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/dgryski/go-rendezvous	v0.0.0-20200823014737-9f7001d12a5f
github.com/dnaeon/go-vcr	v1.2.0
github.com/facebookgo/clock	v0.0.0-20150410010913-600d898af40a
github.com/felixge/httpsnoop	v1.0.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-openapi/analysis	v0.24.1
github.com/go-openapi/errors	v0.22.4
github.com/go-openapi/jsonpointer	v0.22.4
github.com/go-openapi/jsonreference	v0.21.4
github.com/go-openapi/loads	v0.23.2
github.com/go-openapi/runtime	v0.29.2
github.com/go-openapi/spec	v0.22.3
github.com/go-openapi/strfmt	v0.25.0
github.com/go-openapi/swag	v0.23.0
github.com/go-openapi/swag/conv	v0.25.4
github.com/go-openapi/swag/fileutils	v0.25.1
github.com/go-openapi/swag/jsonname	v0.25.4
github.com/go-openapi/swag/jsonutils	v0.25.4
github.com/go-openapi/swag/jsonutils/fixtures_test	v0.25.4
github.com/go-openapi/swag/loading	v0.25.4
github.com/go-openapi/swag/mangling	v0.25.1
github.com/go-openapi/swag/stringutils	v0.25.4
github.com/go-openapi/swag/typeutils	v0.25.4
github.com/go-openapi/swag/yamlutils	v0.25.4
github.com/go-openapi/testify/enable/yaml/v2	v2.0.2
github.com/go-openapi/testify/v2	v2.0.2
github.com/go-openapi/validate	v0.25.1
github.com/go-viper/mapstructure/v2	v2.4.0
github.com/gogo/protobuf	v1.3.2
github.com/golang/mock	v1.6.0
github.com/golang/protobuf	v1.5.4
github.com/google/go-cmp	v0.7.0
github.com/google/jsonschema-go	v0.4.2
github.com/google/s2a-go	v0.1.9
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.11
github.com/googleapis/gax-go/v2	v2.17.0
github.com/gorilla/websocket	v1.5.3
github.com/grpc-ecosystem/go-grpc-middleware/v2	v2.3.2
github.com/grpc-ecosystem/grpc-gateway/v2	v2.28.0
github.com/hexops/gotextdiff	v1.0.3
github.com/jackc/pgpassfile	v1.0.0
github.com/jackc/pgservicefile	v0.0.0-20240606120523-5a60cdf6a761
github.com/jackc/pgx/v5	v5.9.2
github.com/jackc/puddle/v2	v2.2.2
github.com/joho/godotenv	v1.5.1
github.com/josharian/intern	v1.0.0
github.com/klauspost/cpuid/v2	v2.0.9
github.com/klauspost/cpuid/v2	v2.2.11
github.com/kr/pretty	v0.3.1
github.com/kr/text	v0.2.0
github.com/mailru/easyjson	v0.7.7
github.com/modelcontextprotocol/go-sdk	v1.4.0
github.com/nexus-rpc/sdk-go	v0.6.0
github.com/oklog/ulid	v1.3.1
github.com/openai/openai-go/v3	v3.26.0
github.com/pgvector/pgvector-go	v0.4.0
github.com/pgvector/pgvector-go/pgx	v0.4.0
github.com/pkg/errors	v0.9.1
github.com/pmezard/go-difflib	v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/redis/go-redis/v9	v9.18.0
github.com/robfig/cron	v1.2.0
github.com/rogpeppe/go-internal	v1.14.1
github.com/segmentio/asm	v1.1.3
github.com/segmentio/encoding	v0.5.4
github.com/stretchr/objx	v0.5.3
github.com/stretchr/testify	v1.11.1
github.com/tidwall/gjson	v1.18.0
github.com/tidwall/match	v1.1.1
github.com/tidwall/pretty	v1.2.1
github.com/tidwall/sjson	v1.2.5
github.com/weaviate/weaviate	v1.37.2
