cel.dev/expr	v0.25.1
chainguard.dev/go-grpc-kit	v0.17.15
chainguard.dev/sdk	v0.1.45
cloud.google.com/go	v0.121.6
cloud.google.com/go/auth	v0.18.0
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.5.3
cloud.google.com/go/kms	v1.23.2
cloud.google.com/go/longrunning	v0.7.0
cloud.google.com/go/security	v1.19.2
cyphar.com/go-pathrs	v0.2.4
dario.cat/mergo	v1.0.2
filippo.io/edwards25519	v1.1.0
github.com/AdaLogics/go-fuzz-headers	v0.0.0-20240806141605-e8a1dd7889d6
github.com/Azure/azure-sdk-for-go/sdk/azcore	v1.21.0
github.com/Azure/azure-sdk-for-go/sdk/azidentity	v1.13.1
github.com/Azure/azure-sdk-for-go/sdk/internal	v1.11.2
github.com/Azure/azure-sdk-for-go/sdk/security/keyvault/azkeys	v1.4.0
github.com/Azure/azure-sdk-for-go/sdk/security/keyvault/internal	v1.2.0
github.com/Azure/azure-sdk-for-go/sdk/storage/azblob	v1.5.0
github.com/Azure/go-ansiterm	v0.0.0-20250102033503-faa5f7b0171c
github.com/AzureAD/microsoft-authentication-library-for-go	v1.6.0
github.com/BurntSushi/toml	v1.6.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.31.0
github.com/Masterminds/goutils	v1.1.1
github.com/Masterminds/semver/v3	v3.4.0
github.com/Masterminds/sprig/v3	v3.3.0
github.com/Microsoft/go-winio	v0.6.2
github.com/Microsoft/hcsshim	v0.14.1
github.com/PaesslerAG/gval	v1.0.0
github.com/PaesslerAG/jsonpath	v0.1.1
github.com/ProtonMail/go-crypto	v1.4.0
github.com/ThalesIgnite/crypto11	v1.2.5
github.com/VividCortex/ewma	v1.2.0
github.com/acarl005/stripansi	v0.0.0-20180116102854-5a71ef0e047d
github.com/aead/serpent	v0.0.0-20160714141033-fba169763ea6
github.com/agext/levenshtein	v1.2.3
github.com/anchore/go-struct-converter	v0.1.0
