cel.dev/expr	v0.25.1
cloud.google.com/go/compute/metadata	v0.9.0
dario.cat/mergo	v1.0.2
filippo.io/edwards25519	v1.2.0
github.com/Azure/go-ansiterm	v0.0.0-20250102033503-faa5f7b0171c
github.com/ClickHouse/ch-go	v0.71.0
github.com/ClickHouse/clickhouse-go/v2	v2.43.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.31.0
github.com/IBM/sarama	v1.46.3
github.com/Masterminds/semver/v3	v3.4.0
github.com/Microsoft/go-winio	v0.6.2
github.com/Nvveen/Gotty	v0.0.0-20120604004816-cd527374f1e5
github.com/ThreeDotsLabs/watermill	v1.5.1
github.com/ThreeDotsLabs/watermill-aws	v1.0.1
github.com/ThreeDotsLabs/watermill-http/v2	v2.3.1
github.com/ThreeDotsLabs/watermill-kafka/v3	v3.1.2
github.com/ThreeDotsLabs/watermill-nats/v2	v2.1.3
github.com/ajg/form	v1.7.1
github.com/alitto/pond	v1.9.2
github.com/andybalholm/brotli	v1.2.0
github.com/antihax/optional	v1.0.0
github.com/antithesishq/antithesis-sdk-go	v0.6.0
github.com/antlr/antlr4/runtime/Go/antlr	v1.4.10
github.com/antlr4-go/antlr/v4	v4.13.1
github.com/aws/aws-msk-iam-sasl-signer-go	v1.0.4
github.com/aws/aws-sdk-go	v1.43.21
github.com/aws/aws-sdk-go-v2	v1.41.5
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.7.8
github.com/aws/aws-sdk-go-v2/config	v1.32.12
github.com/aws/aws-sdk-go-v2/credentials	v1.19.12
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.20
github.com/aws/aws-sdk-go-v2/feature/rds/auth	v1.6.20
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.21
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.21
github.com/aws/aws-sdk-go-v2/internal/ini	v1.8.6
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.4.22
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.7
github.com/aws/aws-sdk-go-v2/service/internal/checksum	v1.9.13
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.13.21
github.com/aws/aws-sdk-go-v2/service/internal/s3shared	v1.19.21
github.com/aws/aws-sdk-go-v2/service/s3	v1.97.3
github.com/aws/aws-sdk-go-v2/service/signin	v1.0.8
github.com/aws/aws-sdk-go-v2/service/sns	v1.39.14
github.com/aws/aws-sdk-go-v2/service/sqs	v1.42.24
github.com/aws/aws-sdk-go-v2/service/sso	v1.30.13
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.35.17
github.com/aws/aws-sdk-go-v2/service/sts	v1.41.9
github.com/aws/smithy-go	v1.24.2
github.com/bahlo/generic-list-go	v0.2.0
github.com/beorn7/perks	v1.0.1
github.com/bluele/gcache	v0.0.2
github.com/bmatcuk/doublestar/v4	v4.9.2
github.com/buger/jsonparser	v1.1.2
github.com/cenkalti/backoff/v4	v4.3.0
github.com/cenkalti/backoff/v5	v5.0.3
github.com/cespare/xxhash/v2	v2.3.0
github.com/checkpoint-restore/go-criu/v6	v6.3.0
github.com/chzyer/readline	v1.5.1
github.com/cilium/ebpf	v0.17.3
github.com/cncf/xds/go	v0.0.0-20251210132809-ee656c7534f5
github.com/containerd/console	v1.0.5
github.com/containerd/continuity	v0.4.5
github.com/containerd/errdefs	v1.0.0
github.com/containerd/errdefs/pkg	v0.3.0
github.com/containerd/log	v0.1.0
github.com/containerd/platforms	v0.2.1
github.com/containerd/typeurl/v2	v2.2.0
github.com/coreos/go-systemd/v22	v22.5.0
github.com/cpuguy83/dockercfg	v0.3.2
github.com/cpuguy83/go-md2man/v2	v2.0.6
