cel.dev/expr	v0.19.2
cloud.google.com/go	v0.118.3
cloud.google.com/go/auth	v0.15.0
cloud.google.com/go/auth/oauth2adapt	v0.2.7
cloud.google.com/go/compute/metadata	v0.6.0
cloud.google.com/go/iam	v1.4.1
cloud.google.com/go/monitoring	v1.24.0
cloud.google.com/go/storage	v1.51.0
github.com/airbusgeo/cogger	v0.0.7
github.com/airbusgeo/errs	v0.0.3
github.com/airbusgeo/osio	v0.1.3
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20250121191232-2f005788dc42
github.com/davecgh/go-spew	v1.1.1
github.com/envoyproxy/go-control-plane/envoy	v1.32.4
github.com/envoyproxy/protoc-gen-validate	v1.2.1
github.com/felixge/httpsnoop	v1.0.4
github.com/go-logr/logr	v1.4.2
github.com/go-logr/stdr	v1.2.2
github.com/google/s2a-go	v0.1.9
github.com/google/tiff	v0.0.0-20161109161721-4b31f3041d9a
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.5
github.com/googleapis/gax-go/v2	v2.14.1
github.com/googlecloudplatform/opentelemetry-operations-go/detectors/gcp	v1.25.0
github.com/googlecloudplatform/opentelemetry-operations-go/exporter/metric	v0.51.0
github.com/googlecloudplatform/opentelemetry-operations-go/internal/resourcemapping	v0.51.0
github.com/hashicorp/golang-lru	v1.0.2
github.com/inconshreveable/mousetrap	v1.0.0
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.0
github.com/spf13/cobra	v1.2.1
github.com/spf13/pflag	v1.0.5
github.com/stretchr/testify	v1.10.0
go.opentelemetry.io/auto/sdk	v1.1.0
go.opentelemetry.io/contrib/detectors/gcp	v1.34.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.59.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.59.0
go.opentelemetry.io/otel	v1.34.0
go.opentelemetry.io/otel/metric	v1.34.0
go.opentelemetry.io/otel/sdk	v1.34.0
go.opentelemetry.io/otel/sdk/metric	v1.34.0
go.opentelemetry.io/otel/trace	v1.34.0
golang.org/x/crypto	v0.35.0
golang.org/x/net	v0.35.0
golang.org/x/oauth2	v0.28.0
golang.org/x/sync	v0.12.0
golang.org/x/sys	v0.30.0
golang.org/x/text	v0.22.0
golang.org/x/time	v0.10.0
google.golang.org/api	v0.224.0
google.golang.org/genproto	v0.0.0-20250303144028-a0af3efb3deb
google.golang.org/genproto/googleapis/api	v0.0.0-20250303144028-a0af3efb3deb
google.golang.org/genproto/googleapis/rpc	v0.0.0-20250303144028-a0af3efb3deb
google.golang.org/grpc	v1.71.0
google.golang.org/protobuf	v1.36.5
gopkg.in/yaml.v3	v3.0.1
