github.com/aarondl/authboss/v3
cloud.google.com/go v0.34.0
cloud.google.com/go/compute/metadata v0.3.0
github.com/boombuler/barcode v1.0.1
github.com/davecgh/go-spew v1.1.1
github.com/friendsofgo/errors v0.9.2
github.com/pmezard/go-difflib v1.0.0
github.com/pquerna/otp v1.4.0
github.com/stretchr/objx v0.1.0
github.com/stretchr/testify v1.3.0
golang.org/x/crypto v0.45.0
golang.org/x/net v0.47.0
golang.org/x/oauth2 v0.30.0
golang.org/x/sys v0.38.0
golang.org/x/term v0.37.0
golang.org/x/text v0.31.0
golang.org/x/xerrors v0.0.0-20220907171357-04be3eba64a2
