github.com/PuerkitoBio/goquery v1.12.0
github.com/andybalholm/cascadia v1.3.3
github.com/fatih/color v1.19.0
github.com/google/uuid v1.6.0
github.com/jaytaylor/html2text v0.0.0-20230321000545-74c2419ad056
github.com/mattn/go-colorable v0.1.14
github.com/mattn/go-isatty v0.0.20
github.com/mattn/go-runewidth v0.0.16
github.com/olekukonko/tablewriter v0.0.5
github.com/rivo/uniseg v0.4.7
github.com/spf13/cobra v1.10.2
github.com/spf13/pflag v1.0.9
github.com/ssor/bom v0.0.0-20170718123548-6386211fdfcf
golang.org/x/net v0.55.0
golang.org/x/sys v0.46.0
golang.org/x/term v0.44.0
golang.org/x/text v0.37.0
