cel.dev/expr	v0.25.1
cloud.google.com/go	v0.123.0
cloud.google.com/go/auth	v0.18.2
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/iam	v1.5.3
cloud.google.com/go/logging	v1.13.1
cloud.google.com/go/longrunning	v0.8.0
cloud.google.com/go/monitoring	v1.24.3
cloud.google.com/go/storage	v1.60.0
cloud.google.com/go/trace	v1.11.7
filippo.io/edwards25519	v1.1.1
github.com/BurntSushi/toml	v1.4.1-0.20240526193622-a339e1f7089c
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.30.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric	v0.55.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/cloudmock	v0.55.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping	v0.55.0
github.com/VividCortex/mysqlerr	v1.0.0
github.com/adrg/xdg	v0.5.3
github.com/agext/levenshtein	v1.2.1
github.com/agnivade/levenshtein	v1.2.1
github.com/alecthomas/assert	v0.0.0-20170929043011-405dbfeb8e38
github.com/alecthomas/colour	v0.1.0
github.com/alecthomas/repr	v0.0.0-20210801044451-80ca428c5142
github.com/alecthomas/template	v0.0.0-20160405071501-a0175ee3bccc
github.com/alecthomas/units	v0.0.0-20211218093645-b94a6e3cc137
github.com/apparentlymart/go-textseg/v15	v15.0.0
github.com/arbovm/levenshtein	v0.0.0-20160628152529-48b4e1c0c4d0
github.com/awalterschulze/gographviz	v2.0.3%2Bincompatible
github.com/beorn7/perks	v1.0.1
github.com/blang/semver	v3.5.1%2Bincompatible
github.com/cespare/xxhash/v2	v2.3.0
github.com/cncf/xds/go	v0.0.0-20251210132809-ee656c7534f5
github.com/coreos/go-oidc/v3	v3.19.0
github.com/cycloidio/sqlr	v1.0.0
github.com/davecgh/go-spew	v1.1.1
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/dgryski/trifles	v0.0.0-20230903005119-f50d829f2e54
github.com/dmarkham/enumer	v1.6.1
github.com/dustin/go-humanize	v1.0.1
github.com/ekalinin/github-markdown-toc.go	v1.4.0
github.com/envoyproxy/go-control-plane	v0.14.0
github.com/envoyproxy/go-control-plane/envoy	v1.36.0
