github.com/alicebob/miniredis/v2 v2.37.0
github.com/andygrunwald/go-jira v1.17.0
github.com/aws/aws-sdk-go-v2 v1.41.5
github.com/aws/aws-sdk-go-v2/config v1.32.14
github.com/aws/aws-sdk-go-v2/service/cloudfront v1.61.0
github.com/aws/aws-sdk-go-v2/service/ecs v1.77.0
github.com/bndr/gojenkins v1.2.0
github.com/brainexe/viper v1.8.2
github.com/gfleury/go-bitbucket-v1 v0.0.0-20240917142304-df385efaac68
github.com/google/go-github v17.0.0+incompatible
github.com/gookit/color v1.6.0
github.com/hackebrot/turtle v0.2.0
github.com/pkg/errors v0.9.1
github.com/prometheus/client_golang v1.23.2
github.com/redis/go-redis/v9 v9.18.0
github.com/rifflock/lfshook v0.0.0-20180920164130-b9218ef580f5
github.com/robfig/cron/v3 v3.0.1
github.com/sirupsen/logrus v1.9.4
github.com/slack-go/slack v0.23.1
github.com/stretchr/testify v1.11.1
github.com/texttheater/golang-levenshtein/levenshtein v0.0.0-20200805054039-cae8b0eaed6c
gitlab.com/gitlab-org/api/client-go v1.46.0
golang.org/x/exp v0.0.0-20260312153236-7ab1446f8b90
golang.org/x/oauth2 v0.36.0
golang.org/x/text v0.35.0
gopkg.in/yaml.v3 v3.0.1
