cel.dev/expr	v0.25.1
charm.land/bubbles/v2	v2.0.0
charm.land/bubbletea/v2	v2.0.1
charm.land/lipgloss/v2	v2.0.0
cloud.google.com/go	v0.34.0
cloud.google.com/go/compute/metadata	v0.9.0
dario.cat/mergo	v1.0.2
github.com/AdaLogics/go-fuzz-headers	v0.0.0-20240806141605-e8a1dd7889d6
github.com/Azure/go-ansiterm	v0.0.0-20250102033503-faa5f7b0171c
github.com/DataDog/datadog-go	v3.2.0+incompatible
github.com/DataDog/zstd	v1.5.2
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.30.0
github.com/MakeNowJust/heredoc	v1.0.0
github.com/Microsoft/go-winio	v0.6.2
github.com/RoaringBitmap/roaring	v1.9.4
github.com/Sereal/Sereal/Go/sereal	v0.0.0-20231009093132-b9187f1a92c6
github.com/alecthomas/kingpin/v2	v2.4.0
github.com/alecthomas/template	v0.0.0-20190718012654-fb15b899a751
github.com/alecthomas/units	v0.0.0-20240927000941-0f3dac36c52b
github.com/antihax/optional	v1.0.0
github.com/armon/go-metrics	v0.4.1
github.com/atotto/clipboard	v0.1.4
github.com/aws/aws-sdk-go-v2	v1.41.3
github.com/aws/aws-sdk-go-v2/aws/protocol/eventstream	v1.7.6
github.com/aws/aws-sdk-go-v2/config	v1.32.11
github.com/aws/aws-sdk-go-v2/credentials	v1.19.11
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.19
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.19
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.19
github.com/aws/aws-sdk-go-v2/internal/ini	v1.8.5
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.4.19
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.6
github.com/aws/aws-sdk-go-v2/service/internal/checksum	v1.9.11
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.13.19
github.com/aws/aws-sdk-go-v2/service/internal/s3shared	v1.19.19
github.com/aws/aws-sdk-go-v2/service/s3	v1.96.3
github.com/aws/aws-sdk-go-v2/service/signin	v1.0.7
github.com/aws/aws-sdk-go-v2/service/sso	v1.30.12
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.35.16
github.com/aws/aws-sdk-go-v2/service/sts	v1.41.8
github.com/aws/smithy-go	v1.24.2
github.com/aymanbagabas/go-udiff	v0.4.0
github.com/beorn7/perks	v1.0.1
github.com/bits-and-blooms/bitset	v1.24.4
github.com/bits-and-blooms/bloom/v3	v3.7.1
github.com/blevesearch/mmap-go	v1.2.0
