cel.dev/expr	v0.25.1
cloud.google.com/go	v0.110.6
cloud.google.com/go/accessapproval	v1.7.1
cloud.google.com/go/accesscontextmanager	v1.8.1
cloud.google.com/go/aiplatform	v1.48.0
cloud.google.com/go/analytics	v0.21.3
cloud.google.com/go/apigateway	v1.6.1
cloud.google.com/go/apigeeconnect	v1.6.1
cloud.google.com/go/apigeeregistry	v0.7.1
cloud.google.com/go/appengine	v1.8.1
cloud.google.com/go/area120	v0.8.1
cloud.google.com/go/artifactregistry	v1.14.1
cloud.google.com/go/asset	v1.14.1
cloud.google.com/go/assuredworkloads	v1.11.1
cloud.google.com/go/automl	v1.13.1
cloud.google.com/go/baremetalsolution	v1.1.1
cloud.google.com/go/batch	v1.3.1
cloud.google.com/go/beyondcorp	v1.0.0
cloud.google.com/go/bigquery	v1.53.0
cloud.google.com/go/billing	v1.16.0
cloud.google.com/go/binaryauthorization	v1.6.1
cloud.google.com/go/certificatemanager	v1.7.1
cloud.google.com/go/channel	v1.16.0
cloud.google.com/go/cloudbuild	v1.13.0
cloud.google.com/go/clouddms	v1.6.1
cloud.google.com/go/cloudtasks	v1.12.1
cloud.google.com/go/compute	v1.23.0
cloud.google.com/go/compute/metadata	v0.9.0
cloud.google.com/go/contactcenterinsights	v1.10.0
cloud.google.com/go/container	v1.24.0
cloud.google.com/go/containeranalysis	v0.10.1
cloud.google.com/go/datacatalog	v1.16.0
cloud.google.com/go/dataflow	v0.9.1
cloud.google.com/go/dataform	v0.8.1
cloud.google.com/go/datafusion	v1.7.1
cloud.google.com/go/datalabeling	v0.8.1
cloud.google.com/go/dataplex	v1.9.0
cloud.google.com/go/dataproc/v2	v2.0.1
cloud.google.com/go/dataqna	v0.8.1
cloud.google.com/go/datastore	v1.13.0
cloud.google.com/go/datastream	v1.10.0
cloud.google.com/go/deploy	v1.13.0
cloud.google.com/go/dialogflow	v1.40.0
cloud.google.com/go/dlp	v1.10.1
cloud.google.com/go/documentai	v1.22.0
cloud.google.com/go/domains	v0.9.1
cloud.google.com/go/edgecontainer	v1.1.1
cloud.google.com/go/errorreporting	v0.3.0
cloud.google.com/go/essentialcontacts	v1.6.2
cloud.google.com/go/eventarc	v1.13.0
cloud.google.com/go/filestore	v1.7.1
cloud.google.com/go/firestore	v1.11.0
cloud.google.com/go/functions	v1.15.1
cloud.google.com/go/gkebackup	v1.3.0
cloud.google.com/go/gkeconnect	v0.8.1
cloud.google.com/go/gkehub	v0.14.1
cloud.google.com/go/gkemulticloud	v1.0.0
cloud.google.com/go/gsuiteaddons	v1.6.1
cloud.google.com/go/iam	v1.1.1
cloud.google.com/go/iap	v1.8.1
cloud.google.com/go/ids	v1.4.1
cloud.google.com/go/iot	v1.7.1
cloud.google.com/go/kms	v1.15.0
cloud.google.com/go/language	v1.10.1
cloud.google.com/go/lifesciences	v0.9.1
cloud.google.com/go/logging	v1.7.0
cloud.google.com/go/longrunning	v0.5.1
cloud.google.com/go/managedidentities	v1.6.1
cloud.google.com/go/maps	v1.4.0
cloud.google.com/go/mediatranslation	v0.8.1
cloud.google.com/go/memcache	v1.10.1
