github.com/gen2brain/shm v0.2.1
github.com/godbus/dbus/v5 v5.2.2
github.com/jezek/xgb v1.3.0
github.com/jezek/xgbutil v0.0.0-20260124183602-9fd151d6a51a
github.com/shirou/gopsutil/v4 v4.26.3
github.com/tklauser/go-sysconf v0.3.16
github.com/tklauser/numcpus v0.11.0
github.com/vcaesar/go-wayland v0.40.0
github.com/vcaesar/gops v0.42.0
github.com/vcaesar/imgo v0.42.0
github.com/vcaesar/keycode v0.20.0
github.com/vcaesar/screenshot v0.11.1
github.com/vcaesar/tt v0.30.0
golang.org/x/image v0.38.0
golang.org/x/sys v0.45.0
