github.com/cenkalti/backoff/v3 v3.2.2
github.com/dgraph-io/ristretto/v2 v2.2.0
github.com/ghodss/yaml v1.0.0
github.com/go-sql-driver/mysql v1.9.3
github.com/gobuffalo/httptest v1.5.2
github.com/gofrs/uuid v4.4.0+incompatible
github.com/grpc-ecosystem/go-grpc-middleware/v2 v2.3.1
github.com/grpc-ecosystem/go-grpc-prometheus v1.2.0
github.com/jmoiron/sqlx v1.4.0
github.com/ory/analytics-go/v5 v5.0.1
github.com/ory/graceful v0.1.3
github.com/ory/herodot v0.10.9-0.20260330111132-da75ef0fbc22
github.com/ory/jsonschema/v3 v3.0.9-0.20250317235931-280c5fc7bf0e
github.com/ory/keto/proto v0.0.0-00010101000000-000000000000
github.com/ory/pop/v6 v6.4.2-0.20260507161217-89126558d369
github.com/ory/x v0.0.0-00010101000000-000000000000
github.com/pelletier/go-toml v1.9.5
github.com/pkg/errors v0.9.1
github.com/prometheus/client_model v0.6.2
github.com/prometheus/common v0.65.0
github.com/rs/cors v1.11.1
github.com/segmentio/objconv v1.0.1
github.com/sirupsen/logrus v1.9.3
github.com/soheilhy/cmux v0.1.5
github.com/spf13/cobra v1.10.2
github.com/spf13/pflag v1.0.10
github.com/stretchr/testify v1.11.1
github.com/tidwall/gjson v1.18.0
github.com/tidwall/sjson v1.2.5
github.com/urfave/negroni v1.0.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc v0.62.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp v0.68.0
go.opentelemetry.io/otel v1.43.0
go.opentelemetry.io/otel/sdk v1.43.0
go.opentelemetry.io/otel/trace v1.43.0
go.uber.org/goleak v1.3.0
golang.org/x/oauth2 v0.35.0
golang.org/x/sync v0.20.0
google.golang.org/genproto/googleapis/rpc v0.0.0-20260401024825-9d38bb4040a9
google.golang.org/grpc v1.80.0
google.golang.org/protobuf v1.36.11
