github.com/BurntSushi/toml	v1.3.2
github.com/CloudyKit/fastprinter	v0.0.0-20200109182630-33d98a066a53
github.com/CloudyKit/jet/v6	v6.2.0
github.com/Jeffail/gabs	v1.4.0
github.com/Jeffail/gabs/v2	v2.7.0
github.com/Joker/jade	v1.1.3
github.com/MichaelMure/go-term-text	v0.3.1
github.com/Shopify/goreferrer	v0.0.0-20220729165902-8cddb4f5de06
github.com/alecthomas/chroma	v0.10.0
github.com/andybalholm/brotli	v1.0.5
github.com/apapsch/go-jsonmerge/v2	v2.0.0
github.com/aymerick/douceur	v0.2.0
github.com/cenkalti/backoff/v4	v4.3.0
github.com/cespare/xxhash/v2	v2.3.0
github.com/clipperhouse/uax29/v2	v2.2.0
github.com/davecgh/go-spew	v1.1.1
github.com/deepmap/oapi-codegen	v1.15.0
github.com/dgrijalva/jwt-go	v3.2.0%2Bincompatible
github.com/dlclark/regexp2	v1.11.5
github.com/emirpasic/gods	v1.18.1
github.com/fatih/color	v1.18.0
github.com/fatih/structs	v1.1.0
github.com/flosch/pongo2/v4	v4.0.2
github.com/fsnotify/fsnotify	v1.10.1
github.com/fullsailor/pkcs7	v0.0.0-20190404230743-d7302db945fa
github.com/gabriel-vasile/mimetype	v1.4.2
github.com/gin-contrib/sse	v0.1.0
github.com/gin-gonic/gin	v1.9.1
github.com/go-jose/go-jose/v4	v4.1.4
github.com/go-logr/logr	v1.4.3
github.com/go-logr/stdr	v1.2.2
github.com/go-openapi/analysis	v0.25.2
github.com/go-openapi/errors	v0.22.8
github.com/go-openapi/jsonpointer	v0.23.1
github.com/go-openapi/jsonreference	v0.21.6
github.com/go-openapi/loads	v0.24.0
github.com/go-openapi/runtime	v0.32.3
github.com/go-openapi/runtime/server-middleware	v0.32.3
github.com/go-openapi/spec	v0.22.5
github.com/go-openapi/strfmt	v0.26.3
github.com/go-openapi/swag	v0.26.1
github.com/go-openapi/swag/cmdutils	v0.26.1
github.com/go-openapi/swag/conv	v0.26.1
github.com/go-openapi/swag/fileutils	v0.26.1
github.com/go-openapi/swag/jsonname	v0.26.1
github.com/go-openapi/swag/jsonutils	v0.26.1
github.com/go-openapi/swag/loading	v0.26.1
github.com/go-openapi/swag/mangling	v0.26.1
github.com/go-openapi/swag/netutils	v0.26.1
github.com/go-openapi/swag/stringutils	v0.26.1
github.com/go-openapi/swag/typeutils	v0.26.1
github.com/go-openapi/swag/yamlutils	v0.26.1
github.com/go-openapi/validate	v0.26.0
github.com/go-playground/locales	v0.14.1
github.com/go-playground/universal-translator	v0.18.1
github.com/go-playground/validator/v10	v10.15.4
github.com/go-resty/resty/v2	v2.17.2
github.com/go-viper/mapstructure/v2	v2.5.0
github.com/golang-jwt/jwt/v5	v5.3.1
github.com/golang/snappy	v0.0.4
