cloud.google.com/go/auth	v0.20.0
cloud.google.com/go/auth/oauth2adapt	v0.2.8
cloud.google.com/go/compute/metadata	v0.9.0
dario.cat/mergo	v1.0.2
github.com/AdaLogics/go-fuzz-headers	v0.0.0-20240806141605-e8a1dd7889d6
github.com/AdamSLevy/jsonrpc2/v14	v14.1.0
github.com/Azure/azure-sdk-for-go/sdk/azcore	v1.21.1
github.com/Azure/azure-sdk-for-go/sdk/azidentity	v1.13.1
github.com/Azure/azure-sdk-for-go/sdk/azidentity/cache	v0.3.2
github.com/Azure/azure-sdk-for-go/sdk/internal	v1.12.0
github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/dns/armdns	v1.2.0
github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/internal/v3	v3.1.0
github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/privatedns/armprivatedns	v1.3.0
github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resourcegraph/armresourcegraph	v0.10.0
github.com/Azure/azure-sdk-for-go/sdk/resourcemanager/resources/armresources	v1.2.0
github.com/Azure/go-ansiterm	v0.0.0-20250102033503-faa5f7b0171c
github.com/AzureAD/microsoft-authentication-extensions-for-go/cache	v0.1.1
github.com/AzureAD/microsoft-authentication-library-for-go	v1.7.0
github.com/BurntSushi/toml	v1.6.0
github.com/HdrHistogram/hdrhistogram-go	v1.2.0
github.com/Masterminds/goutils	v1.1.1
github.com/Masterminds/semver/v3	v3.4.0
github.com/Masterminds/sprig/v3	v3.2.3
github.com/Microsoft/go-winio	v0.6.2
github.com/VividCortex/gohistogram	v1.0.0
github.com/akamai/AkamaiOPEN-edgegrid-golang/v13	v13.2.0
github.com/alexbrainman/sspi	v0.0.0-20250919150558-7d374ff0d59e
github.com/alibabacloud-go/alibabacloud-gateway-pop	v0.0.6
github.com/alibabacloud-go/alibabacloud-gateway-spi	v0.0.5
github.com/alibabacloud-go/darabonba-array	v0.1.0
github.com/alibabacloud-go/darabonba-encode-util	v0.0.2
github.com/alibabacloud-go/darabonba-map	v0.0.2
github.com/alibabacloud-go/darabonba-openapi/v2	v2.2.1
github.com/alibabacloud-go/darabonba-signature-util	v0.0.7
github.com/alibabacloud-go/darabonba-string	v1.0.2
github.com/alibabacloud-go/debug	v1.0.1
github.com/alibabacloud-go/endpoint-util	v1.1.0
github.com/alibabacloud-go/openapi-util	v0.1.2
github.com/alibabacloud-go/tea	v1.5.0
github.com/alibabacloud-go/tea-utils/v2	v2.0.9
github.com/aliyun/credentials-go	v1.4.7
github.com/andybalholm/brotli	v1.2.0
github.com/armon/go-metrics	v0.4.1
github.com/armon/go-socks5	v0.0.0-20160902184237-e75332964ef5
github.com/asaskevich/govalidator	v0.0.0-20230301143203-a9d515a09cc2
github.com/aws/aws-sdk-go-v2	v1.41.8
github.com/aws/aws-sdk-go-v2/config	v1.32.19
github.com/aws/aws-sdk-go-v2/credentials	v1.19.18
github.com/aws/aws-sdk-go-v2/feature/ec2/imds	v1.18.24
github.com/aws/aws-sdk-go-v2/internal/configsources	v1.4.24
github.com/aws/aws-sdk-go-v2/internal/endpoints/v2	v2.7.24
github.com/aws/aws-sdk-go-v2/internal/v4a	v1.4.25
github.com/aws/aws-sdk-go-v2/service/ec2	v1.203.1
github.com/aws/aws-sdk-go-v2/service/ecs	v1.53.15
github.com/aws/aws-sdk-go-v2/service/internal/accept-encoding	v1.13.9
github.com/aws/aws-sdk-go-v2/service/internal/presigned-url	v1.13.24
github.com/aws/aws-sdk-go-v2/service/lightsail	v1.54.1
github.com/aws/aws-sdk-go-v2/service/route53	v1.62.8
github.com/aws/aws-sdk-go-v2/service/signin	v1.1.0
github.com/aws/aws-sdk-go-v2/service/ssm	v1.56.13
github.com/aws/aws-sdk-go-v2/service/sso	v1.30.18
github.com/aws/aws-sdk-go-v2/service/ssooidc	v1.36.1
github.com/aws/aws-sdk-go-v2/service/sts	v1.42.2
github.com/aws/smithy-go	v1.25.1
github.com/aziontech/azionapi-go-sdk	v0.144.0
github.com/baidubce/bce-sdk-go	v0.9.267
github.com/benbjohnson/clock	v1.3.5
github.com/beorn7/perks	v1.0.1
github.com/blendle/zapdriver	v1.3.1
github.com/bodgit/gssapi	v0.0.3
github.com/bodgit/tsig	v1.3.1
github.com/boombuler/barcode	v1.0.1
github.com/bsm/ginkgo/v2	v2.12.0
github.com/bsm/gomega	v1.27.10
github.com/bytedance/sonic	v1.15.1
github.com/cenkalti/backoff/v4	v4.3.0
github.com/cenkalti/backoff/v5	v5.0.3
github.com/cespare/xxhash/v2	v2.3.0
github.com/clbanning/mxj/v2	v2.7.0
github.com/containerd/errdefs	v1.0.0
github.com/containerd/errdefs/pkg	v0.3.0
github.com/containerd/log	v0.1.0
github.com/containerd/platforms	v1.0.0-rc.1
github.com/containous/alice	v0.0.0-20181107144136-d83ebdd94cbd
github.com/containous/go-http-auth	v0.4.1-0.20200324110947-a37a7636d23e
github.com/containous/mux	v0.0.0-20250523120546-41b6ec3aed59
github.com/coreos/go-semver	v0.3.1
github.com/coreos/go-systemd/v22	v22.5.0
